,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,22.252249354858787,9.085807835669925,18.486651635466558,12.743538931741565,219.28004059818647,194.24191144190422,165.8039490364057,208.93530932373667,188.16919613024209,714.095452721017,628.8116881429718,683.4680877580385,785.3385939669952,592.1307721745034
1,22.252249354858787,0.0,15.282751053227482,7.15864999579056,9.840472970067347,182.1586971096441,122.06307004596056,162.71343877460436,180.49744831553167,172.54074718489693,694.785779226128,770.9762898993567,661.4299984233226,863.3280483495948,739.8829533875852
2,9.085807835669925,15.282751053227482,0.0,11.318147911168266,11.252272627617373,204.4718793663509,192.73966130243943,173.76767579824627,212.21592094477523,189.4659335070287,768.5219458327069,627.5243546440586,804.3827156982347,868.7231333558665,849.8689160347258
3,18.486651635466558,7.15864999579056,11.318147911168266,0.0,6.519417745624792,224.85525595918648,184.67897609756213,174.21164121953163,199.15289460279274,179.312381628094,686.9009910739024,850.3433656357483,685.4859741000247,959.348400301618,616.645311798512
4,12.743538931741565,9.840472970067347,11.252272627617373,6.519417745624792,0.0,221.79135287532827,223.9565055110659,177.29711078678474,192.0997384023541,194.7855254976639,700.2658265354061,632.6668930206858,804.5323939546265,833.0023163662702,839.3952206993969
5,219.28004059818647,182.1586971096441,204.4718793663509,224.85525595918648,221.79135287532827,0.0,98.62699886282843,111.5150577983638,149.19968592724356,161.39160056819202,434.95067712464794,729.7801859931036,591.7243731004742,735.9534186586701,576.7635549441264
6,194.24191144190422,122.06307004596056,192.73966130243943,184.67897609756213,223.9565055110659,98.62699886282843,0.0,89.20332462128819,79.35130705406516,92.80287268726774,573.1429445508552,720.2424648282064,589.7745947276678,825.8650805445967,748.631116457949
7,165.8039490364057,162.71343877460436,173.76767579824627,174.21164121953163,177.29711078678474,111.5150577983638,89.20332462128819,0.0,60.36556277521864,69.73568405572263,610.0721232371436,609.5465752378042,685.4364280505059,600.8528289349201,631.2837693371525
8,208.93530932373667,180.49744831553167,212.21592094477523,199.15289460279274,192.0997384023541,149.19968592724356,79.35130705406516,60.36556277521864,0.0,59.287047487052455,583.2692101060626,764.8306089957916,732.7274824708621,944.9127926949449,692.3405682746131
9,188.16919613024209,172.54074718489693,189.4659335070287,179.312381628094,194.7855254976639,161.39160056819202,92.80287268726774,69.73568405572263,59.287047487052455,0.0,717.8450162873129,761.6671751969577,547.7504918749204,663.8580685998459,768.9041098453174
10,714.095452721017,694.785779226128,768.5219458327069,686.9009910739024,700.2658265354061,434.95067712464794,573.1429445508552,610.0721232371436,583.2692101060626,717.8450162873129,0.0,182.1332023281235,281.45618619925557,198.62697939371265,612.7760242557962
11,628.8116881429718,770.9762898993567,627.5243546440586,850.3433656357483,632.6668930206858,729.7801859931036,720.2424648282064,609.5465752378042,764.8306089957916,761.6671751969577,182.1332023281235,0.0,261.5370262858277,228.99481952891517,187.32732729064307
12,683.4680877580385,661.4299984233226,804.3827156982347,685.4859741000247,804.5323939546265,591.7243731004742,589.7745947276678,685.4364280505059,732.7274824708621,547.7504918749204,281.45618619925557,261.5370262858277,0.0,173.82947926867809,238.64649699047592
13,785.3385939669952,863.3280483495948,868.7231333558665,959.348400301618,833.0023163662702,735.9534186586701,825.8650805445967,600.8528289349201,944.9127926949449,663.8580685998459,198.62697939371265,228.99481952891517,173.82947926867809,0.0,298.7612941747091
14,592.1307721745034,739.8829533875852,849.8689160347258,616.645311798512,839.3952206993969,576.7635549441264,748.631116457949,631.2837693371525,692.3405682746131,768.9041098453174,612.7760242557962,187.32732729064307,238.64649699047592,298.7612941747091,0.0
