,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,29.2445309719836,26.156421737377162,47.054285564890286,25.3964210178091,329.9529985088575,366.4961113966826,357.60489198312877,321.3103465611112,284.81036167796265,1087.1225113751802,1038.1895061010098,1077.2576412331925,870.9547421495441,996.6386171429114
1,29.2445309719836,0.0,25.450514282212943,25.79752865330947,35.75995473127238,320.4488794494144,356.8019857183897,341.0383823520497,302.3341459743486,269.1033275237897,1075.5646577437167,1027.7068056366934,1066.085423964757,861.2376299303472,984.3941385162215
2,26.156421737377162,25.450514282212943,0.0,29.62679444859468,29.26210153929247,334.84166380821557,371.20295971286566,356.74825383815795,318.8768679743046,284.9275886890891,1090.7750656324095,1041.9304625154741,1080.579812750327,876.0598349762396,999.1259086529827
3,47.054285564890286,25.79752865330947,29.62679444859468,0.0,42.00471695663278,332.52942299279897,369.512183198669,347.8024681874701,307.52915926570626,277.4021795470684,1085.6722285515734,1038.3201972750494,1075.8748483016673,872.8486848233695,994.0566346430819
4,25.3964210178091,35.75995473127238,29.26210153929247,42.00471695663278,0.0,352.60494227349767,388.34488634701364,376.12107413115984,337.092617766934,302.9862715347644,1109.0427897842192,1060.4587527168926,1099.2869509217464,892.5088056135904,1018.0425232588692
5,329.9529985088575,320.4488794494144,334.84166380821557,332.52942299279897,352.60494227349767,0.0,99.08003772109797,150.96134194613273,161.66827071055707,107.73108608227122,758.5872441035756,710.2920913107696,750.3343540593136,548.317950440108,670.8288819212545
6,366.4961113966826,356.8019857183897,371.20295971286566,369.512183198669,388.34488634701364,99.08003772109797,0.0,164.1314791332521,158.29354249811465,127.93061092604195,726.7926505483439,680.1494095190275,721.7441622928948,523.7110541994577,640.7488242310518
7,357.60489198312877,341.0383823520497,356.74825383815795,347.8024681874701,376.12107413115984,150.96134194613273,164.1314791332521,0.0,133.0160410967971,135.96578676098324,748.8755414278627,706.1863454533147,739.1561821337183,598.8869730730214,654.1707476605362
8,321.3103465611112,302.3341459743486,318.8768679743046,307.52915926570626,337.092617766934,161.66827071055707,158.29354249811465,133.0160410967971,0.0,91.88555041752609,802.4154975278095,767.8804386498172,800.2458544822293,602.3677437191577,712.9406859068131
9,284.81036167796265,269.1033275237897,284.9275886890891,277.4021795470684,302.9862715347644,107.73108608227122,127.93061092604195,135.96578676098324,91.88555041752609,0.0,814.6440384191542,772.5575615935456,808.5458753378786,614.367307837722,723.9535100391035
10,1087.1225113751802,1075.5646577437167,1090.7750656324095,1085.6722285515734,1109.0427897842192,758.5872441035756,726.7926505483439,748.8755414278627,802.4154975278095,814.6440384191542,0.0,348.68029183485453,380.95287437929983,297.62832085373924,295.5602141950095
11,1038.1895061010098,1027.7068056366934,1041.9304625154741,1038.3201972750494,1060.4587527168926,710.2920913107696,680.1494095190275,706.1863454533147,767.8804386498172,772.5575615935456,348.68029183485453,0.0,187.5924738454968,312.07488961789915,110.39479171255317
12,1077.2576412331925,1066.085423964757,1080.579812750327,1075.8748483016673,1099.2869509217464,750.3343540593136,721.7441622928948,739.1561821337183,800.2458544822293,808.5458753378786,380.95287437929983,187.5924738454968,0.0,382.9920688632536,149.87694751428046
13,870.9547421495441,861.2376299303472,876.0598349762396,872.8486848233695,892.5088056135904,548.317950440108,523.7110541994577,598.8869730730214,602.3677437191577,614.367307837722,297.62832085373924,312.07488961789915,382.9920688632536,0.0,326.58225885761715
14,996.6386171429114,984.3941385162215,999.1259086529827,994.0566346430819,1018.0425232588692,670.8288819212545,640.7488242310518,654.1707476605362,712.9406859068131,723.9535100391035,295.5602141950095,110.39479171255317,149.87694751428046,326.58225885761715,0.0
